reviewerID	asin	overall	label	reviewTime	reviewText
14596	3839	4.0	1	2012-02-16	An excellent place to take a visitor for a nice lunch in University City. Friendly service, nice decor, and good food. I recommend the Spicy Lamb Bolognese, and the burgers are good too.
14597	3839	4.0	1	2012-02-13	I wish I could indicate service as opposed to food and decor and so on.  great and large place although still very intimate.. in a nice brownstone setting.. with three floors and many different rooms.. all in wood and country like setting.  The menu was I would say one of the better brunch menus I have seen.  I was recommended to have the eggs benedict which were placed on top of a bagel, and of course I had to have a bagel being from NYC, my only complaint is there was way too much salad as a side to this dish.  The potatoes were excellent, just the way I like them. I don't like poached eggs but was able to enjoy these , no part overwhelmed another.  It blended well.. If the service was faster and there was less salad on my plate and maybe there was more wines on the list I would call it perfect experience.  alas
14598	3839	5.0	1	2012-02-10	What a delicious meal! I had a lamb special that was quite tasty and there is a good selection of drinks. Only downside is that it costs too much to go there every day!
10260	3839	4.0	1	2012-02-08	Finally tried White Dog and I definitely enjoyed my experience. On a late Saturday afternoon, after finally waking up from a night out in Olde City, I was craving some really good pancakes. Per several other Yelp reviews, I ordered the pumpkin pancakes and was not disappointed. They were delicious, I could really taste the pumpkin spice in each bite. They also came topped with a cranberry jelly of some sort which was also really good. My friend ordered the sausage and biscuits (and offered me a generous sample) which were kind of disappointing. The gravy was very bland and the biscuits were heavy and pretty flavorless themselves. I wouldn't waste my time ordering them. Our waitress was really nice, the bathrooms were an interesting surprise, and the drink menu had a lot to offer. I can't wait to go back.
7519	3839	4.0	1	2012-02-08	I came for brunch over the weekend and had a great meal.  Always nice to find a new brunch option in the city.  Food is really good, and fresh (and local).  I had the crab and spinach benedict which came with crispy potatoes and a simple salad that i really enjoyed though it was a bit overdressed for my liking.  My cousin had the sausage biscuits and gravy which I tasted a bite and really enjoyed.  I thought everything benefited an additional grind of pepper but that is a small thing. Mimosas were slightly small for $6 each.  Waitress was nice and definitely the opposite of overbearing but we were never without.   The place is huge and I look forward to more meals there. The drink menu had a nice selection and they had a ton of great draft beers as well.
14599	3839	4.0	1	2012-02-04	White Dog is generally the place we go for a nice, sit-down lunch, though we've been known to go for dinner as well. It's also one of the default choices on a bad weather day, as it's one of the closest options near work (though, can't make it a habit since it is rather expensive for lunch). I enjoy the food, and I support the concept (local/seasonal/sustainable), but sometimes I feel like there's something keeping it from being truly exceptional. Taking a quick look at the dinner menu, I'm drooling, so it must just be that I'm getting bored of the lunch menu. I love the chalkboard indicating the local farms where all the ingredients come from. The apple cider pumpkin bisque is a wonderful soup, and the last time I was there I had a tasty porcini-dusted tofu entrée with butternut squash risotto. The burger is pricey but delicious, and their fries are excellent. Lately they've been offering a BBQ pulled pork sandwich special that is also lovely. They also have a great local craft beer selection, which unfortunately I've had to school myself to ignore during the workday, but I owe it to myself to get a beer after work one of these days. They do have good service, but even in the middle of the day, there are some tables in this restaurant where it's so dark I need to get my phone out or use the candle to read my menu, which drives me crazy. Even still, there is something inherently comforting about this place, so much so that it's the first place I think of when I'm having a rough day and want to go somewhere to cheer me up.
10336	3839	4.0	1	2012-01-31	I love this place! For 2 reasons, 1. My husband proposed to me there and 2. because of the amazing Brunch they have. I had the poached pear and pecan french toast and it was amazing! We sat by the window, which I definitely recommend because I'm not one for sitting in the middle of the room when I'm trying to have a nice intimate meal with someone. The service was very good, the wait staff seem to be very knowledgable about the menu. The decor is rugged with cute dog pictures everywhere. The only negative is that the brunch is so popular that there is always a line if you don't make a reservation. I am also a big proponent of Farm to Table establishments and this one definitely has brunch down to a tee!
14600	3839	5.0	1	2012-01-29	The house where theossophy was founded...Very cool restaurant in an old home in historic university city with several dining rooms that's makes you feel like you are having dinner in the 1800s. The restaurant has just the right tad of creepiness. Most of the food and beer is local and organic. The spicy lamb bolognese is awesome! My fiancée got the artic char which she loved.
7427	3839	5.0	1	2012-01-29	I was here last night with a few friends of mine for dinner. I haven't been to this joint in awhile, but I think I'll come back a bit more often. I was pleasantly surprised. Yes, I'm one of those eaters that takes a small bite of all the different dishes, it's all about variety right? The waitstaff was very polite and attentive without being overbearing. - Spicy lamb bolognese - delicious. A perfect amount of heat balanced with pasta that's perfectly al dente. - Chicken breast - surprisingly tender and moist, and the butternut squash puree it sat on was lovely. - I also had a bite of the osso bucco, one of the specials last night. The meat was delicious and the fried risotto ball it came with was absolutely heavenly. Good stuff.
14601	3839	4.0	1	2012-01-29	A wonderful gem offering great portions and quality food.  Reasonably priced.   I had a spicy lamb bolognese which was delicious.  A friend had a fried risotto dish which was even better.  Would highly recommend either of these dishes.
14602	3839	3.0	1	2012-01-23	I only had a chance to eat the bar menu but the food was good.  It wasn't the best bar food I've had but the beer selection was great and the staff was very attentive and friendly.
14603	3839	5.0	1	2012-01-08	I've been here many times for lunch and dinner (which I have usually found disappointing) but I finally dropped in for brunch; I am so grateful I did. The Pumpkin Pancakes were probably the best I've ever had.  I'm a huge proponent of pumpkin and pancakes so when they are combined well, I'm quite happy.  They were extremely moist, pumpkin-y, and the butter and syrup were delicious as well.  I cannot say enough about how tasty these were.  The drinks were also good.  I had the Blood Orange Chocolate Soda (the chocolate was kind of weird, but still interesting) and the More 'Smores, which definitely hit the spot .  They also have excellent beers on tap.   I'd highly recommend White Dog for brunch!
8057	3839	3.0	1	2012-01-06	My boss treated my department to lunch here before we broke for the holidays. I had a great time, the place is lovely inside (of course, I am smitten with the dog decor), and service was swell ... our server didn't bat an eye when my co-worker discussed pairing white wine with a burger. The funny part? I don't remember what I ordered for lunch. I liked it, but I guess it wasn't memorable. What I DID like was the pear crumble with black pepper ice cream. Just the tiniest bit pepperiness perfectly offset the sweetness of the pear. And I love a good crumble.
10855	3839	4.0	1	2012-01-05	Delicious! Gourmet local food, great flavor combinations. A bit pricey for the portions. Try the lamb penne!
14604	3839	4.0	1	2012-01-03	Gotta love White Dog. The food and service is reliably good and there are so many nooks of the restaurant, you always have a good amount of privacy.
14605	3839	4.0	1	2011-12-28	"I've had lunch here a couple times, and while it's not regularly affordable on a student budget, it is worth it sporadically for the right occasion. I'd describe the space as ""shabby chic,"" and kind of like someplace your aunt (the one who has nice clothes and plays high-stakes bingo) would take you. This past winter, I ordered the seasonal apple cider and the non-seasonal chopped salad which was absolutely divine. I think it's one of my favorite salads! It's the size of a kitchen sink, so I'd have them pack up half (with dressing on the side) before they bring it out... It sounds high-maintenance but I think that's the only way you can successfully enjoy salad leftovers. At least, that's what I had them do and it worked like a charm, except I'm pretty sure our server detested me after my request. I wasn't worried though, since my whims determine his salary. Also, if the hostess asks whether you have reservations when you walk in, they're just trying to play hard-to-get. I've learned this does NOT mean there's a wait; they always ask even if the place is completely empty, so be cool."
14606	3839	3.0	1	2011-12-24	This place is a bit confusing. I get a positive vibe from it, and the people try really hard to be agreeable, and serve agreeable food, but nothing really worked for me here. I ordered calamari and my friend got french toast, but my dish was just soggy, and not what I expected from the price of it. The french toast was great though, and I loved the sweetness. My waiter was really nice, but kind of ditzy and he forgot to bring us our coffee and other things we asked for, and we had to ask him twice for everything. However, I think it was just a bad day when I was there, and judging from other reviews, I would say it is a nice, kinda romantic place to be at (:
14607	3839	4.0	1	2011-12-21	The White Dog Cafe's food is not only fantastic it's locally sourced. I can't comment on the service because I ate it next door at the Saturn Hair Club but the food is impeccable. Try the Curried Cauliflower!
14608	3839	4.0	1	2011-12-16	You know the food will be good going to the institution for farm-freshness.  Cozy atmosphere in what feels like a big house.  Service was slow, but I guess they made up for it with friendliness.  Fresh bread didn't come out until we were done with our whole meal, but man, that is some good bread piping hot from the oven.
11832	3839	2.0	1	2011-11-15	Not sure what all the fuss is about.
14609	3839	4.0	1	2011-11-06	I went there for brunch with 2 of my friends. This place was very strangely set up. Like a grandmother's house. Colonial era hotel-ish looking place. I didn't mind it. The food was great. I got some crazy banana stuffed french toast, mussels with sausage, sausage,biscuits and gravy, eggs benedict and a bread basket. Banana stuffed french toast was SO delicious. I mean, it was ridiculously sweet and heavy. But I knew exactly what I was getting myself into. i enjoyed it. HUGE portioned meals. Mussels with crumbles sausage was also very very delicious. Possibly my favorite item from our brunch. We ended up getting another bread basket just so we could finish the broth. It was definitely salty, but still very good. Sausage, biscuits and gravy dish was just ok. The gravy was so heavy and very bland. i couldn't even take a second bite of that due to it's extremely thick texture. It certainly didn't taste bad, but just not as good as other dishes. Eggs benedict was pretty ok. Also very big portioned dish. I remember it being served with overly cooked/toasted english muffin. The hollandaise sauce pretty bland. It was fine, not necessarily a memorable dish. I would love to go back and order the mussels and try new dishes.
14610	3839	4.0	1	2011-11-03	White Dog Cafe is an upscale restaurant with prices to match. The server was extremely attentive and professional. The wild mushroom and apple cider pumpkin soups were excellent starters. We followed our first courses with another appetizer tuna tartare and double duck. The Duck was well flavored but diminutive. We also enjoyed the tuna, more ample and aesthetically pleasing to the eye.   Interesting restroom signs.  Choices include Pointers, Setters, Republicans, Democrats.  The rooms in the lower level are private and quiet enough for a conversation. Overall, this was a superior dinner experience with great ambiance.
14611	3839	4.0	1	2011-11-01	I ate here for my birthday dinner with my boyfriend this week and it was perfect for that occasion.  Comfy and quiet inside, we got a nice, private table tucked away in the corner.   The server was excellent, kind, and attentive.  He filled my water as soon as it got to halfway (which was often, because I drink a lot of water).  And he took note of the fact that I am vegan after only mentioning it once (brought me olive oil with the *vegan* bread instead of butter without me asking).  He was also not intrusive or interrupting on what was clearly a nice date.   My meal, the seitan and dosas, was so effing delicious.  Nice to see a restaurant have a good vegan dish, not just a salad or some sad stir fry.  My boyfriend got a special that had pasta, lobster, and beef and enjoyed it.  We both also got specialty cocktails.  I got a Manhattan with figs which was one of the more delicious drinks I've tried.  My boyfriend got a hot toddy and loved it, the cinnamon sugar on the rim was a perfect touch.  Everything came out quickly too. My only complaints: I wish there was even one vegan appetizer.   And the only vegan side dish is a curry cauliflower.  Since I already got a dish with curry, I didn't want more. I wish there were more vegan options for dessert.  Only one. Overall, I loved this meal.  It was exactly what we wanted.  We will definitely return. UPDATE: While I loved dinner here and have had an equally delicious meal there, I was somewhat disappointed in brunch.  There was *nothing* vegan on the brunch menu.  However, they were accommodating and, with a little prodding, made a tofu scramble with veggies for me.  Don't know that I'll return for brunch, which their famous for.  Rather unfortunate.
14612	3839	2.0	1	2011-10-17	Service was a bit dull... and i was pissed that my table had a wobbly leg. Dumplings needed to be placed on a paper towel to remove excess oil, from the frying process. A slight sprinkle of salt would have also helped... I totally forgot what was my entree (and that's not a good thing). I should have just grabbed a hoagie from wawa, and saved a couple of dollars.
10077	3839	2.0	1	2011-10-09	Very very medium food as far as upscale restaurants are concerned.  When my meal alone comes to almost $50 without drinks I expect perfection and it just wasn't there.  The waitress was very well trained (serving the ladies first, clearing only after everyone was done eating, etc), but the food was average and the dining room was quite loud.  When we sat down one of us ended up with a lunch menu, the problem was quickly fixed, but we all noticed, as expected, that the prices were much more reasonable.  Next time we're doing lunch. The Spicy Lamb Bolognese wasn't spicy, rather the meat was dry and the sauce tasted like a typical vodka sauce.  It was very good and was a rather large portion for such an expensive restaurant; I was pleasantly surprised. The Duet of Duck was wonderfully prepared, but I'm sure they didn't have to give you so little.  I swear the entire plate could have been eaten in one bite if adequate motivation challenged were applied to the situation.  The homemade mustard was great, but next time put your effort into serving enough to share the dish with a loved one. Last, the fried green tomatoes were too hard for my liking, green doesn't necessarily mean not yet ripe, but I'm sure this was just someone else's take on the dish.  My only argument would be that the texture of the tomato distracted me from the over flavor.  We didn't finish the tomatoes. To end on a good note, the menu states 18% gratuity is added to parties of 5 or more, it wasn't added to our party of 7.  I'm positive the waitress benefited from this as we are all in the habit of tipping 20%.  Also, the waitress was willing to split the bill between seven people and four credit cards.  In summery, at the White Dog Cafe the service surpasses the cuisine.
14613	3839	5.0	1	2011-10-06	One of the best meals I have had for a long time. The chef really knows what he is doing with flavors, and some of the dishes are really complicated, with 6 different items and two types of sauces. All locally-sourced and organic if possible. I had the duck for starter and hanger steak for main meal, too stuffed for desert. This is a great place for a fine dinner in Philly.
11933	3839	4.0	1	2011-10-05	Beet Salad Lamb bolognese Rigatoni Lobster Mac N Cheese Everything was delish.. Wonder why they sat us in the fancy area where we were the only two patrons while there were dozens of others in the many diff levels of the restaurant. Service is great. Food is great.
14614	3839	4.0	1	2011-10-01	Food was delicious and atmosphere was very nice. Frankly, the most tender Fillet Mignon I've ever had in Philly.
14615	3839	4.0	1	2011-09-28	The food was really great! The Salmon was super light, buttery, flaky and the vegetables just perfectly cooked. Too bad they were running out of all the drinks we were ordering that night...But all in all we had a good experience!
14616	3839	5.0	1	2011-09-23	This place is a Philly institution and has only gotten better under new management. Love that they are still committed to organic, local food. Lamb Bolognaise is to DIE FOR. Though good, I think the brunch offerings could be a little more imaginative.
14617	3839	4.0	1	2011-09-13	"In the four years I was at Penn, White Dog always portrayed itself as classier than it actually was, especially towards the end of my senior year.  When I graduated in 2010, they were trying to cash in on the foodie craze with a new $26/entree menu, but I've thrown up downstairs too many times to take their ""fancy dining establishment"" persona too seriously.   In reality, White Dog is just a great place to meet for a drink or fifteen with your friends.  It's not terribly well known so it's never too crowded, they never carded very hard (or at all), and there are always open seats at the bar.  You don't have to shout to be heard, there's never any wait, and the pitchers are cheap and plentiful."
14618	3839	3.0	1	2011-08-27	Really more like 3.5 stars... I've been here twice for lunch and have been impressed with the food both times. I have been much less impressed with the prices. I know that sourcing local and organic ingredients tends to cost more, and I am more than willing to pay a premium for quality ingredients, but a vegetarian sandwich of mushrooms, hummus, greens, and multi-grain bread should not cost $12. I will say that the sandwich was perfectly toasted and tasted really, really good- in fact it is probably one of the best veggie sandwiches I've had in a restaurant, but it is just too pricey. The mushroom soup is also excellent- definitely more mushroom flavor than cream which I appreciated. The decor is cozy, but the service is surprisingly standard. I would consider putting this in my regular restaurant rotation if the prices weren't quite so steep.
14619	3839	4.0	1	2011-08-22	For being touted as one of the premier organic and sustainable restaurants on the east coast, White Dog certainly lives up to that bill. The quality of the ingredients in each dish are top-notch, usually local, and very fresh. Aside from the food, our waitress was not as good as we would have expected. She brought the wrong wine that a friend ordered, at times forgot about refilling water, and confused a dish. I typically do not care if the waiter or waitress struggles but it was a rainy, non-crowded Saturday night, I must say that there is no excuse for her to fault. So back to the food...I had a paprika spiced pork tenderloin with an accompanying risotto and the amazing lobster macaroni and cheese. I thought the entree was going to be better than the side dish but the lobster mac-n-cheese blew us away! So tasty. I would definitely recommend that to anyone who is dining there. It looks to be a signature dish and incorporated into all the seasons' menus. The appetizers of fried green tomatoes and the artisanal cheese plate were also very tasty and neither were entirely too saturated in salt or sugar. It was the right balance. Would I recommend White Dog? Certainly. I think it does a great job of setting out what it wants to do with its corresponding ingredients. Reservations aren't that frequent so if you want a table but worried that it may be filled, there is a decent shot you can bank on it having an available table.
14620	3839	5.0	1	2011-08-10	The food was amazing, the waitress was very pleasant and attentive the decor was really cool and I can't wait to go back!
14621	3839	3.0	1	2011-08-02	My wife had lunch here with her co-workers on a Friday, and was dying to take me there because the food was so good.  So, they next day we went there for dinner.  The ingredients are all organic and fresh, and both our meals were excellent.  The servings are small, so you will need to buy  two of three (appetizer, entree, desert) portions in order to not still feel hungry when you leave. I would have given them 4 stars (I gave 3 only b/c 2 is too harsh) but upon waiting for our check, we saw a rodent scurry down one of the walls in the dining area!  I know its not easy to totally eliminate all pests when your restaurant is in a row home, but for the price of the dishes, there should be an Orkin guy standing right next to the table!
14622	3839	4.0	1	2011-07-16	Absolutely magnificent food which is bolstered by the restaurant touting it's adherence to local and organic ingredients. A little bit on the pricey side, but well worth the money spent for not just the food, but the decor as well. My friends and I sat at a booth table with some very interesting decorations, and I was a little bit disappointed that the fire department made them put up exit signs in the dining room in which we were seated as it through off the ambiance. I would highly recommend the hangar steak as it is the best cut of beef I've had in a while.
14623	3839	2.0	1	2011-07-16	overpriced.  slow service.  meh food.  crappy cocktail menu (literally the worst I've seen). That about sums it up.  We were even there during University City restaurant week, so the meals were $30 each and included an app, main, and dessert sampler.  The appetizers were good, but it went downhill from there.  I wasn't paying attention to how much time passed between apps and the main courses, but it had to have been 30-40 minutes.  It also took forever to get our drinks refreshed.  Their specialty cocktail menu includes maybe four drinks - we tried two and they were both garbage.  And so overpriced ($12 cocktails are fine when they're delicious, but not when they suck).  The dessert sampler reminded me of pepperidge farm.  I won't be back for the food.  And as far as service goes, I almost NEVER tip less than 20%.  I left a 15% tip since the waitress was so slow and seemed like she couldn't be bothered.  What a disappointment.
7592	3839	4.0	1	2011-07-12	I went here for lunch, had excellent food, and everything is made from fresh and natural ingredients. Tasted so delicious and fresh! I'd go back.
14624	3839	2.0	1	2011-06-30	I went here once for a dinner date, and I was left unimpressed. After all the hype about it, even from my friends, it did not live up to my expectations. The food was okay, but the pasta special I ordered had way too much sauce on it and was still relatively bland. Since it is on the more expensive side, I never felt compelled to go back and try something else there.
14625	3839	2.0	1	2011-06-28	Mold! The hot dog we ordered had mold on the bun. If I'm paying $7.50 for a hotdog its gotta be really tasty, not the luke-warm plate of garbage we received. The pepperjack burger was awesome but everything was overpriced. The management handled the moldy hotdog situation in a very friendly and professional way although we felt sick for the rest of the day. Outside of all that the service wasn't great. We waited a really long time for the waitress to stop back and the hostess wasn't any help claiming our waitress was just busy, in a dismissive way.
14626	3839	2.0	1	2011-06-26	"POOR SERVICE, OK FOOD: save your money and go elsewhere. I was really looking forward to having brunch at the White Dog Cafe, having heard good things about it from friends.  The food was fine -- the cheese course, especially good.  However, service was terrible.  I mean, absolutely TERRIBLE.  From the moment we walked in, staff treated us with bored disdain.  The person at the host stand turned out to be a waiter, but if I am standing there and making eye contact and smiling at you and you can't seat me, then you should say, ""The hostess will be right back and she can seat you"" instead of looking right through me and, like the rest of the staff, acting bored. Started with the cheese plate which was excellent.  My brunch companion's bolognese was perfectly adequate -- it didn't blow either of us away, but no complaints.  Then the trouble started.  I had ordered the Sausage and Biscuits and when it came out, I discovered that the kitchen had forgotten to include the sausage.  It was just biscuits, potatoes and some gravy.  I finally got the attention of our waitress (who never checked in on us, I had to wave my arms to get her attention) and told her that my entree was missing the sausage.  No apologies, nothing, just a monotone ""I'll tell the kitchen.""   Another 5 minutes before they bring me the sausage and the rest of my entree is now luke warm at best, the gravy having congealed into an unappetizing mess.  The sausage patties they brought me?   Cold.  Not room temp, but COLD, as if it just came out of the refrigerator.  And the person who brought it to my table?  Again with the attitude ""Here's your sausage.""  No, sorry for leaving out the main part of your dish. This is the first time I have ever not given a tip for a meal.  But, if you give me zero service when the restaurant isn't even full, screw up my order, and fail to show any care at all for my dining experience, then the $50 we spent on brunch is more than enough.  Seems like the White Dog Cafe is all hype."
14627	3839	2.0	1	2011-06-24	After White Dog changed owners, I felt the food quality had stayed the same, and that the presentation had improved. But as time went by, I had more and more mediocre to negative experiences there. Now I only go if someone I know wants to go.
8739	3839	4.0	1	2011-06-22	If I had all the money in the world, and it was no big thang, I would give this 5 stars. Got a private room for a grad party of 12.5, and they took care of us very well. White Dog prides itself on trying to serve dishes made from local or sustainable produce and livestock. So, naturally everythign is fresh, delicious, amazing. I don't want to know how bad it is for me, because it's probably loaded with comfort ingredients, but not a person at my lunch had a single complaint. Since I visited, I have been craving their mushroom soup... and I don't like mushrooms. But it was so good, it's all I want. I also had a mimosa that hit the spot for a classy brunch, and the bacon and spinach salad. I entirely cleared my plates. Nothing was left. Amazingly awesome. Also, the cheese plates are a bit small, but not obscenely, and I loved it ALL. If it's not too late for UCity Restaurant Week, I might give in and get their prix fix.
14628	3839	4.0	1	2011-06-11	Great overall brunch place!! GO THERE! Be warned there will be a wait. Food:  Well, prepared Menu: Great;  Local, organic focus Atmosphere: Causal, very neighborhood feel Best Bloody Mary I had in the City!!!
11581	3839	4.0	1	2011-06-02	I had the opportunity to dine at White Dog with a good group of friends during my very own Senior Week. In other words, it took me four years to eat here. The Spicy Lamb Bolognese is great! I didn't expect to like it so much but it was perfectly seasoned and I loved the whipped basil ricotta. I think White Dog as a whole is a bit too expensive for the average college student, but it would be a nice place (on campus!) to take your parents for dinner if they were to visit.
14629	3839	1.0	1	2011-06-01	Food was barely fair, service was really poor.  Waitperson keep coming back to ask us what we ordered (1st drinks, then dinner, then who wanted coffee)  If they were new , they should have had more support. We went on a sunday night a couple of weeks ago and the place was maybe half full. Prices have gone up - that's OK, but shouldn't quality of meals and the service be in line with higher prices???
7256	3839	4.0	1	2011-05-26	Delicious and organic food. Good drinks and fun environment. Bar food is cheaper yummy.
14630	3839	4.0	1	2011-05-13	"We went to White Dog in February to celebrate my passing a big exam. The service was great - two glasses of champagne delivered to the table as a congratulations were a fantastic way to start. For our meal we had the bolognese and a pork special. Both were beautifully served, good portion sizes, and (most importantly) delicious! For dessert a friend of mine had called in to order a surprise for us and the kitchen created a beautiful platter with ""Congratulations!"" written in chocolate on the plate. A fantastic night well-complemented by a great meal and wonderful service!"
14631	3839	2.0	1	2011-05-08	I have been to White Dog more times than I can count. Generally speaking, the food is decent, but in recent months the prices have gone up while the quality has gone down. Dining there for dinner this week, my husband and I had some overpriced, incredibly mediocre seitan stew, so undercooked that the potatoes and carrots were still crunchy.  (A crunchy carrot can be okay, but a crunch potato is never acceptable!) Our appetizer of creamed spinach and the complimentary bread were awesome, but it's gotten too expensive for the add-ons to be the best part of the meal. Brunch there a few months ago was also a little worse than mediocre--a bland omelet with undercooked vegetables and home fries that weren't worth the calories. It also gave everyone in my party who ate it the runs. If you're looking for a new American experience in this area, go to the new MidAtlantic restaurant instead.
14632	3839	3.0	1	2011-05-07	Appetizers: yellowfin tuna tartare, mushroom soup, scallop. Main: Trout, Arctic Char
14633	3839	3.0	1	2011-05-04	Almost turned around as we walked in, when the hostess treated us very rude.  She just did not want to be there and you could feel that.  Maybe she was having a bad day, but come on that's your job, to be friendly and greet folks as they come in.  Glad we stayed, the beer selection was good, impressed with all the organic/natural menu choices.  The spring onion soup was perfect on a cold drizzly afternoon.  We were sitting close to the back of the front room by the kitchen and was able to chat with the chefs a bit, they were super nice and funny.  It looked like they enjoyed what they were doing which in my opinion is important when preparing food.  We were limited to the bar menu so I would be interested to try this place for dinner, just hope its a different hostess or her attitude has changed.
14634	3839	3.0	1	2011-04-16	The service was great, very attentive.  However there seemed to be a little disorganization the day I was there.  Servers had trouble figuring out where dishes were going. I got the spring onion soup and it was very yummy, best creamy onion soup I've had.  I also got a burger, and it was nicely prepared but extremely bland, even adding salt didn't save it.  I looked at a few of the other dishes coming out and they did look good and I was listening to positive comments from other customers so that's encouraging and I might come back.
14635	3839	2.0	1	2011-04-12	"Came here impromptu on a Saturday as a group of eight, which means you get charged 18% mandatory gratuity and no one has to really give a shit about how they treat you. They also refused to supplement our ""main dining room menu""  with the ""bar menu"" (read: cheaper, more student-friendly, and more variegated)  which was slightly infuriating because we would have ordered from both the regular menu AND the bar menu!!! As it was, the group ended up not even wanting to order that much food off the main menu because it was just so damn pricey, and there wasn't much variety to choose from.  We got crammed into this tiny and dimly lit (but kinda cute, I guess-- stars on the ceiling and a ""sun"" ceiling light) area with a group of 4 older patrons. Our waitress Kelly seemed nice enough, but kind of fawned over the group of old people much more than our group of 8. We ended up not getting even a bread basket until almost 30 minutes into the dinner, and that's only because I put on a sour face and asked 2 different servers for it THRICE. Meanwhile, the old people sharing our room kept staring at our empty dining table and wondered aloud if they should give us their extra bread basket (but never made a move). Overall, not a great dining experience and the food wasn't THAT good. The lobster mac n' cheese appetizer literally comes in a tiny asian-style rice bowl, and while the 'mac' part was actually quite good (I think they use shells shaped pasta?), the ONE lobster chunk i found in the bowl tasted kind of awful. Too bad for a fairly expensive appetizer. Also got the scallop appetizer, which also wasn't too great, owing to the weirdly sweet and pasty sauce it came in. Our group got several entrees, the only memorable one (and incidentally, the cheapest) was the lamb bolognese. None of the other fish/pork dishes ordered by my group were outstanding, and CERTAINLY not worth the $20+ price tags.  Save yourself money and time, and go for some less claustrophobic restaurant with better, more inspiring food."
14636	3839	3.0	1	2011-04-04	I've been here twice, once for lunch a while back (not really memorable other than the tomato bisque soup) and the other time for brunch.  Five of us decided to take our retiring professor out to lunch before he left the area and we settled on White Dog.  We met up around 1 without reservations and they were able to seat us quickly.  Turned out they had a brunch menu (who woulda thought!) which was a welcome surprise for me.  We ordered the bread basket for the table and I ordered an omelet and lemonade, both were quite good.  The bread basket on the other hand, never materialized.  We got our food and then I asked about the bread to make sure we werent going to be charged for it since they never brought it.  The waiter apologized, but was never really attentive throughout the meal... until it was time to collect payment, which he tried to do MANY times before we were ready (just let us chat!).  The experience was good because the prof is amazing, but the venue didn't add much.
14637	3839	3.0	1	2011-04-02	"Solid, hearty, earth friendly foods with vegetarian options.  The food was ok most of the time, and they do that whole ""free range/organic/vegetarian"" thing that is probably more important to others than to me.  It's overpriced when comparing this stuff to regular food, but that's expected.  The menu is always changing so I can't really recommend anything, but nothing I had ever tasted awful and more often than not, tasted pretty good.  The last thing I had here was a pork pulled sandwich.  The BBQ sauce was delicious.  Once in awhile, the serving size is tiny.  I get cranky when I end up ordering something that takes a couple bites to finish.  I've only gone here with co-workers and really wouldn't make the decision to eat here on my own, but can't complain about eating here.  The atmosphere is cozy, very light and airy in the summer.  A little like a farmhouse without any gross smells.  The service is awesome here.  Servers are very attentive and pleasant to talk to.  It's probably not a bad place to try if you're into sustainability.  I'm not sure what's actually sustainable and what's just a marketing scheme, so I'm not too keen about choosing my restaurant based on what the restaurant claims it's serving me.  The food is decent enough to try it."
14638	3839	4.0	1	2011-03-29	Very interesting menu and beers.  It's like being in grandmas house except everything is organic and expensive!  I got the free range chicken.  Really liked the tofu and rice dish.  I will get that next time I come...
14639	3839	2.0	1	2011-03-19	I went here for brunch and ordered their eggs benedict. The egg whites were severely undercooked and then covered up in sauce. The service was spotty as well. The layout of the restaurant is quite interesting because they have all of these different little rooms, but there is a lot of variation in the atmosphere of the rooms and we were seated in a very very dark room on a beautiful sunny day.
14640	3839	3.0	1	2011-03-14	I give White Dog 3.5 stars.  Very cute place, much nicer than I expected.  A few different rooms each with their own vibe and decor.  I went this weekend for brunch and got the bananas foster french toast and boyfriend got pancakes.  Pancakes were...fine. French toast was AWESOME, although SO sugray that I got a tum tum ache before the meal even ended. Prices were decent and their more savory selections looks and smelled great.   Out waitress was sub-par - it took until nearly the end of the meal to get 1 refill on coffee.  She seemed nervous and skittish, so maybe she was new.
14641	3839	4.0	1	2011-03-12	A group from work (8) met here for dinner.  The food was very good and service was attedntive and quick.  The waiter was a bit rigid in custom requests, but the menu made up for it.  Overall we were quite pleased.
14642	3839	4.0	1	2011-03-09	I've never been disappointed here.  Great farm fresh new american food in a relaxed cozy atmosphere, with mismatched furniture and lots of charm.
14643	3839	3.0	1	2011-03-05	Finally went to the White Dog Cafe. Came very highly recommended from a foodie friend. We needed a late nightspot for Saturday during parents weekend at PENN. First impression was a nice cozy feel of the place, and nice people that work there. Then came the menus. Raised eyebrow prices. Quality of the food was good to very good. Not excellent. Not memorable. What sticks in my memory was their sea scallop appetizer for $14.00. This includes two scallops. Overall a nice place to go near PENN, good - not great - service and food that does not quite match the prices. The prices match the hype. Good food but not great.
14644	3839	5.0	1	2011-03-02	My boyfriend and I shared a burger and fries and it was plenty enough for both of us.  The burger tasted fresh and juicy and was even better with the apple-smoked bacon strips.  The huge pile of fries were seasoned nicely and weren't overly salty. Overall, the experience was excellent - the service was good... the atmosphere really nice - we went around 5pm on a Friday so there were people sat around the bar having drinks and snacks and other parties coming in for dinner... I also really like the ethos of the restaurant and I'm happy to pay a little more to support local restaurants as charming as this one.
14645	3839	4.0	1	2011-03-01	I really liked their food here. i had a lunch special of soup and a mini burger and it a was perfect combination. i could tell they take freshness and flavor seriously. my friend's (regular) burger also looked good. its a quiet atmosphere, calming. i can't wait to come back for brunch!
